Gen : 0
357 : (5, 15, 0.0144, 125.492, 1.25, 0.0131)
358 : (12, 0, 0.063, 384.2082, 0.0, 0.041)
359 : (0, 12, 0.0, 121.0201, 0.0, 0.0083)
360 : (1, 0, 0.2197, 824.1917, 0.0, 0.0238)
361 : (0, 1, 0.0, 0.0, 0.0, 0.0)
362 : (6, 14, 0.0225, 451.0793, 1.0, 0.0262)
363 : (14, 8, 0.0, 219.1556, 2.0, 0.0988)
364 : (6, 1, 0.0, 355.1374, 4.0, 0.037)
365 : (1, 6, 0.0, 226.8607, 1.0, 0.0063)
366 : (5, 2, 0.0, 303.9744, 0.0, 0.0357)
367 : (2, 5, 0.0, 129.6856, 2.0, 0.0148)
368 : (17, 3, 0.1052, 581.35, 5.6667, 0.0376)
369 : (3, 17, 0.0, 138.0993, 1.0, 0.0109)
370 : (20, 0, 0.0559, 478.3966, 0.0, 0.0504)
371 : (0, 20, 0.0, 217.7525, 0.0, 0.006)
372 : (15, 5, 0.0096, 371.1775, 3.0, 0.0606)
373 : (5, 15, 0.0288, 208.7907, 1.0, 0.0124)
374 : (9, 11, 0.0293, 430.1256, 1.75, 0.0476)
375 : (11, 9, 0.0253, 304.3953, 2.2, 0.0248)
376 : (6, 2, 0.0128, 405.5139, 3.0, 0.0356)
377 : (2, 6, 0.0, 106.3886, 2.0, 0.0071)
378 : (7, 3, 0.0814, 543.7244, 2.0, 0.0559)
379 : (3, 7, 0.0, 86.4415, 1.0, 0.0185)
380 : (15, 5, 0.0585, 350.0314, 3.3333, 0.0615)
381 : (5, 15, 0.0, 123.612, 1.25, 0.0115)
382 : (16, 4, 0.0407, 471.2794, 3.5, 0.0429)
383 : (4, 17, 0.0, 162.8453, 1.0, 0.0145)
384 : (13, 5, 0.0476, 482.6919, 3.25, 0.0348)
385 : (5, 13, 0.0, 61.6411, 1.0, 0.0109)
386 : (5, 0, 0.0299, 410.7382, 0.0, 0.0386)
387 : (0, 5, 0.0, 0.0, 0.0, 0.0)
388 : (13, 5, 0.0378, 567.601, 3.25, 0.0382)
389 : (5, 13, 0.0, 86.5059, 1.0, 0.012)
390 : (11, 6, 0.0314, 409.7628, 2.25, 0.0455)
391 : (6, 11, 0.0391, 173.7559, 1.5, 0.0393)
392 : (18, 2, 0.0381, 464.1914, 3.5, 0.0476)
393 : (2, 18, 0.0, 109.6345, 1.0, 0.0089)
394 : (14, 6, 0.0508, 413.8487, 4.6667, 0.0414)
395 : (6, 14, 0.0, 113.7281, 2.0, 0.0126)
396 : (19, 1, 0.0963, 480.2148, 9.0, 0.048)
397 : (1, 20, 0.0, 138.8674, 1.0, 0.0068)
398 : (17, 4, 0.0571, 449.5112, 3.6667, 0.0612)
399 : (3, 17, 0.0, 49.9489, 1.5, 0.0089)
400 : (0, 14, 0.0, 0.0, 0.0, 0.0)
401 : (14, 3, 0.0, 226.4518, 6.0, 0.0605)
402 : (0, 20, 0.0, 144.8772, 0.0, 0.0294)
403 : (20, 6, 0.0303, 308.1799, 3.8, 0.0549)
404 : (0, 14, 0.0, 275.6388, 0.0, 0.0337)
405 : (14, 6, 0.0332, 304.7865, 2.75, 0.0601)
406 : (0, 17, 0.0, 134.9531, 0.0, 0.0172)
407 : (17, 8, 0.0095, 212.4773, 2.0, 0.067)
408 : (0, 13, 0.0, 363.2616, 0.0, 0.0248)
409 : (13, 7, 0.005, 283.7513, 3.0, 0.0472)
410 : (0, 16, 0.0, 0.0, 0.0, 0.0)
411 : (16, 12, 0.0, 230.185, 2.1667, 0.0697)
412 : (0, 3, 0.0, 0.0, 0.0, 0.0)
413 : (3, 0, 0.0, 184.4984, 0.0, 0.0615)
414 : (0, 15, 0.0, 60.2807, 0.0, 0.0259)
415 : (15, 11, 0.0276, 232.1115, 1.875, 0.0766)
416 : (0, 1, 0.0, 0.0, 0.0, 0.0)
417 : (1, 0, 0.0, 157.8194, 0.0, 0.0408)
418 : (0, 9, 0.0, 0.0, 0.0, 0.0)
419 : (9, 7, 0.0053, 149.7356, 2.25, 0.069)
420 : (3, 11, 0.177, 495.5396, 1.0, 0.0062)
421 : (10, 29, 0.0, 129.2657, 1.0, 0.1089)
422 : (15, 5, 0.0095, 455.55, 2.0, 0.0567)
423 : (5, 15, 0.0, 68.6168, 1.0, 0.0227)
424 : (18, 2, 0.0, 419.6422, 8.0, 0.0638)
425 : (2, 18, 0.0, 37.1204, 2.0, 0.0143)
426 : (16, 0, 0.0772, 463.6968, 0.0, 0.0625)
427 : (0, 17, 0.0, 32.3376, 0.0, 0.0111)
428 : (9, 11, 0.074, 455.5927, 2.0, 0.0468)
429 : (11, 10, 0.0, 96.8619, 2.2, 0.0189)
430 : (19, 1, 0.0479, 414.0497, 2.0, 0.0633)
